9.050000e+02 1.648977e+04 1.635338e+04 1.685514e+04 5.544028e-06
9.060000e+02 1.661183e+04 1.636802e+04 1.688644e+04 5.731984e-06
9.070000e+02 1.661842e+04 1.638256e+04 1.691766e+04 5.930279e-06
9.080000e+02 1.649236e+04 1.639178e+04 1.694881e+04 6.139707e-06
9.090000e+02 1.659871e+04 1.640091e+04 1.697989e+04 6.361151e-06
9.100000e+02 1.672828e+04 1.640995e+04 1.701090e+04 6.595577e-06
9.110000e+02 1.678351e+04 1.641889e+04 1.704185e+04 6.844057e-06
9.120000e+02 1.667810e+04 1.642775e+04 1.707272e+04 7.107777e-06
9.130000e+02 1.658719e+04 1.643131e+04 1.710353e+04 7.388053e-06
9.140000e+02 1.657159e+04 1.643479e+04 1.713426e+04 7.686353e-06
9.150000e+02 1.648270e+04 1.643819e+04 1.716492e+04 8.004316e-06
9.160000e+02 1.651582e+04 1.643634e+04 1.719552e+04 8.343768e-06
9.170000e+02 1.648652e+04 1.643442e+04 1.722605e+04 8.706772e-06
9.180000e+02 1.652137e+04 1.642728e+04 1.725650e+04 9.095636e-06
9.190000e+02 1.641754e+04 1.642011e+04 1.728689e+04 9.512974e-06
9.200000e+02 1.665324e+04 1.641290e+04 1.731721e+04 9.961749e-06
9.210000e+02 1.667925e+04 1.640054e+04 1.734746e+04 1.044533e-05
9.220000e+02 1.661493e+04 1.638308e+04 1.737763e+04 1.096755e-05
9.230000e+02 1.650223e+04 1.636565e+04 1.740774e+04 1.153282e-05
9.240000e+02 1.636682e+04 1.633815e+04 1.743778e+04 1.214621e-05
9.250000e+02 1.634703e+04 1.631077e+04 1.746775e+04 1.281356e-05
9.260000e+02 1.638015e+04 1.627851e+04 1.749765e+04 1.354170e-05
9.270000e+02 1.643590e+04 1.623649e+04 1.752748e+04 1.433855e-05
9.280000e+02 1.637913e+04 1.619476e+04 1.755724e+04 1.521354e-05
9.290000e+02 1.626791e+04 1.614355e+04 1.758693e+04 1.617748e-05
9.300000e+02 1.625644e+04 1.608307e+04 1.761655e+04 1.724358e-05
9.310000e+02 1.606606e+04 1.601358e+04 1.764611e+04 1.842747e-05
9.320000e+02 1.595718e+04 1.593537e+04 1.767559e+04 1.974805e-05
9.330000e+02 1.573113e+04 1.584407e+04 1.770500e+04 2.122829e-05
9.340000e+02 1.555890e+04 1.574021e+04 1.773435e+04 2.289637e-05
9.350000e+02 1.560073e+04 1.561982e+04 1.776362e+04 2.478714e-05
9.360000e+02 1.549682e+04 1.548379e+04 1.779282e+04 2.694427e-05
9.370000e+02 1.523820e+04 1.532436e+04 1.782196e+04 2.942307e-05
9.380000e+02 1.496310e+04 1.514314e+04 1.785102e+04 3.229483e-05
9.390000e+02 1.495847e+04 1.493368e+04 1.788002e+04 3.565251e-05
9.400000e+02 1.469434e+04 1.468669e+04 1.790895e+04 3.961929e-05
9.410000e+02 1.434396e+04 1.440251e+04 1.793780e+04 4.436272e-05
9.420000e+02 1.408076e+04 1.406424e+04 1.796659e+04 5.011498e-05
9.430000e+02 1.378468e+04 1.366670e+04 1.799531e+04 5.720876e-05
