9.030000e+02 1.662130e+04 1.645569e+04 1.667828e+04 2.416773e-06
9.040000e+02 1.665487e+04 1.647965e+04 1.670801e+04 2.497499e-06
9.050000e+02 1.663500e+04 1.650354e+04 1.673767e+04 2.582515e-06
9.060000e+02 1.665470e+04 1.652197e+04 1.676726e+04 2.672137e-06
9.070000e+02 1.680154e+04 1.654569e+04 1.679679e+04 2.766712e-06
9.080000e+02 1.671068e+04 1.656394e+04 1.682626e+04 2.866619e-06
9.090000e+02 1.674681e+04 1.658211e+04 1.685565e+04 2.972276e-06
9.100000e+02 1.672210e+04 1.660019e+04 1.688498e+04 3.084144e-06
9.110000e+02 1.677428e+04 1.661818e+04 1.691425e+04 3.202732e-06
9.120000e+02 1.681217e+04 1.663608e+04 1.694345e+04 3.328600e-06
9.130000e+02 1.677167e+04 1.665390e+04 1.697258e+04 3.462373e-06
9.140000e+02 1.680371e+04 1.667162e+04 1.700165e+04 3.604744e-06
9.150000e+02 1.668742e+04 1.668387e+04 1.703065e+04 3.756482e-06
9.160000e+02 1.687726e+04 1.669603e+04 1.705958e+04 3.918451e-06
9.170000e+02 1.675102e+04 1.670809e+04 1.708845e+04 4.091611e-06
9.180000e+02 1.683130e+04 1.672007e+04 1.711725e+04 4.277048e-06
9.190000e+02 1.682026e+04 1.673196e+04 1.714599e+04 4.475978e-06
9.200000e+02 1.685149e+04 1.673839e+04 1.717466e+04 4.689780e-06
9.210000e+02 1.683078e+04 1.674473e+04 1.720326e+04 4.920011e-06
9.220000e+02 1.680484e+04 1.675099e+04 1.723180e+04 5.168445e-06
9.230000e+02 1.682929e+04 1.675717e+04 1.726027e+04 5.437106e-06
9.240000e+02 1.675506e+04 1.675791e+04 1.728867e+04 5.728308e-06
9.250000e+02 1.666930e+04 1.675858e+04 1.731701e+04 6.044720e-06
9.260000e+02 1.670393e+04 1.675385e+04 1.734529e+04 6.389415e-06
9.270000e+02 1.669706e+04 1.674374e+04 1.737349e+04 6.765966e-06
9.280000e+02 1.668730e+04 1.673893e+04 1.740163e+04 7.178535e-06
9.290000e+02 1.686348e+04 1.672347e+04 1.742971e+04 7.631998e-06
9.300000e+02 1.682852e+04 1.670804e+04 1.745772e+04 8.132104e-06
9.310000e+02 1.676714e+04 1.668210e+04 1.748566e+04 8.685663e-06
9.320000e+02 1.676108e+04 1.665627e+04 1.751354e+04 9.300798e-06
9.330000e+02 1.674822e+04 1.662014e+04 1.754135e+04 9.987269e-06
9.340000e+02 1.660252e+04 1.658422e+04 1.756909e+04 1.075688e-05
9.350000e+02 1.657556e+04 1.653311e+04 1.759677e+04 1.162402e-05
9.360000e+02 1.647620e+04 1.647733e+04 1.762438e+04 1.260641e-05
9.370000e+02 1.646933e+04 1.640693e+04 1.765193e+04 1.372603e-05
9.380000e+02 1.633181e+04 1.632235e+04 1.767941e+04 1.501051e-05
9.390000e+02 1.613897e+04 1.622412e+04 1.770682e+04 1.649481e-05
9.400000e+02 1.601303e+04 1.610796e+04 1.773417e+04 1.822386e-05
9.410000e+02 1.587130e+04 1.597003e+04 1.776145e+04 2.025627e-05
9.420000e+02 1.584383e+04 1.580693e+04 1.778867e+04 2.266946e-05
9.430000e+02 1.568797e+04 1.560686e+04 1.781581e+04 2.556749e-05
9.440000e+02 1.541399e+04 1.536852e+04 1.784290e+04 2.909279e-05
9.450000e+02 1.517215e+04 1.507899e+04 1.786992e+04 3.344421e-05
9.460000e+02 1.489530e+04 1.472459e+04 1.789687e+04 3.890488e-05
9.470000e+02 1.440268e+04 1.429279e+04 1.792375e+04 4.588471e-05
9.480000e+02 1.392111e+04 1.376377e+04 1.795057e+04 5.498434e-05
9.490000e+02 1.304321e+04 1.311099e+04 1.797732e+04 6.707969e-05
9.500000e+02 1.221334e+04 1.231832e+04 1.800401e+04 8.340885e-05
9.510000e+02 1.118526e+04 1.138085e+04 1.803063e+04 1.055931e-04
9.520000e+02 1.014337e+04 1.032082e+04 1.805718e+04 1.354440e-04
9.530000e+02 9.146742e+03 9.204301e+03 1.808367e+04 1.743533e-04
9.540000e+02 8.344461e+03 8.123678e+03 1.811009e+04 2.221571e-04
9.550000e+02 7.340502e+03 7.180196e+03 1.813645e+04 2.757543e-04
9.560000e+02 6.544742e+03 6.447794e+03 1.816274e+04 3.283294e-04
9.570000e+02 5.866201e+03 5.965885e+03 1.818896e+04 3.702680e-04
9.580000e+02 5.478861e+03 5.746256e+03 1.821512e+04 3.921376e-04
9.590000e+02 5.544893e+03 5.790649e+03 1.824121e+04 3.885671e-04
9.600000e+02 6.050201e+03 6.097126e+03 1.826724e+04 3.607483e-04
9.610000e+02 6.810711e+03 6.657063e+03 1.829320e+04 3.158859e-04
9.620000e+02 7.701451e+03 7.445047e+03 1.831909e+04 2.639772e-04
9.630000e+02 8.624393e+03 8.399313e+03 1.834492e+04 2.140180e-04
9.640000e+02 9.366781e+03 9.421578e+03 1.837068e+04 1.716874e-04
9.650000e+02 1.029503e+04 1.039318e+04 1.839637e+04 1.391204e-04
9.660000e+02 1.115439e+04 1.121677e+04 1.842200e+04 1.160519e-04
9.670000e+02 1.159388e+04 1.182376e+04 1.844756e+04 1.012333e-04
9.680000e+02 1.198636e+04 1.217479e+04 1.847306e+04 9.349347e-05
9.690000e+02 1.220412e+04 1.224213e+04 1.849849e+04 9.235917e-05
9.700000e+02 1.207372e+04 1.198928e+04 1.852386e+04 9.844462e-05
9.710000e+02 1.148988e+04 1.138337e+04 1.854915e+04 1.137485e-04
9.720000e+02 1.042425e+04 1.042767e+04 1.857439e+04 1.411754e-04
9.730000e+02 9.202252e+03 9.332104e+03 1.859955e+04 1.795153e-04
9.740000e+02 8.671752e+03 8.630381e+03 1.862465e+04 2.092806e-04
9.750000e+02 8.870201e+03 8.836517e+03 1.864969e+04 2.006812e-04
9.760000e+02 9.657701e+03 9.762483e+03 1.867465e+04 1.650182e-04
9.770000e+02 1.054535e+04 1.077330e+04 1.869955e+04 1.329192e-04
9.780000e+02 1.144250e+04 1.147929e+04 1.872439e+04 1.140153e-04
9.790000e+02 1.187649e+04 1.179263e+04 1.874916e+04 1.065581e-04
9.800000e+02 1.201260e+04 1.176423e+04 1.877386e+04 1.076575e-04
9.810000e+02 1.162506e+04 1.148523e+04 1.879850e+04 1.150192e-04
9.820000e+02 1.099628e+04 1.108897e+04 1.882307e+04 1.260093e-04
9.830000e+02 1.051588e+04 1.073816e+04 1.884758e+04 1.364442e-04
9.840000e+02 1.022654e+04 1.060654e+04 1.887202e+04 1.408142e-04
9.850000e+02 1.042308e+04 1.080252e+04 1.889639e+04 1.353767e-04
9.860000e+02 1.119465e+04 1.132030e+04 1.892070e+04 1.213094e-04
9.870000e+02 1.206394e+04 1.205334e+04 1.894494e+04 1.032981e-04
9.880000e+02 1.299506e+04 1.287114e+04 1.896911e+04 8.561557e-05
9.890000e+02 1.377497e+04 1.366772e+04 1.899322e+04 7.037560e-05
9.900000e+02 1.457366e+04 1.439234e+04 1.901726e+04 5.803751e-05
9.910000e+02 1.520281e+04 1.502577e+04 1.904124e+04 4.829761e-05
9.920000e+02 1.551318e+04 1.556328e+04 1.906515e+04 4.065328e-05
