1.701796e+04 1.667033e+04 1.745682e+04
1.701980e+04 1.666795e+04 1.748733e+04
1.691908e+04 1.666552e+04 1.751776e+04
1.692705e+04 1.665259e+04 1.754813e+04
1.701849e+04 1.664486e+04 1.757843e+04
1.706263e+04 1.662674e+04 1.760865e+04
1.708524e+04 1.661381e+04 1.763881e+04
1.689428e+04 1.659059e+04 1.766889e+04
1.676401e+04 1.656745e+04 1.769891e+04
1.678612e+04 1.653421e+04 1.772886e+04
1.672711e+04 1.650114e+04 1.775873e+04
1.672029e+04 1.646323e+04 1.778854e+04
1.673817e+04 1.641556e+04 1.781828e+04
1.682783e+04 1.636332e+04 1.784795e+04
1.672484e+04 1.630169e+04 1.787754e+04
1.660167e+04 1.623581e+04 1.790707e+04
1.659842e+04 1.615620e+04 1.793653e+04
1.639252e+04 1.606807e+04 1.796591e+04
1.616956e+04 1.596708e+04 1.799523e+04
1.608839e+04 1.585380e+04 1.802448e+04
1.603335e+04 1.572432e+04 1.805366e+04
1.608290e+04 1.557513e+04 1.808277e+04
1.586931e+04 1.540749e+04 1.811180e+04
1.571825e+04 1.521857e+04 1.814077e+04
1.548870e+04 1.499790e+04 1.816967e+04
1.528948e+04 1.474857e+04 1.819850e+04
1.501297e+04 1.446252e+04 1.822726e+04
1.471953e+04 1.413379e+04 1.825595e+04
1.430927e+04 1.375541e+04 1.828457e+04
1.395228e+04 1.331743e+04 1.831312e+04
1.350436e+04 1.280953e+04 1.834160e+04
1.282951e+04 1.222382e+04 1.837001e+04
1.209724e+04 1.154324e+04 1.839835e+04
1.101839e+04 1.075921e+04 1.842662e+04
9.856998e+03 9.856659e+03 1.845481e+04
8.148139e+03 8.827893e+03 1.848295e+04
6.176068e+03 7.669062e+03 1.851101e+04
4.733430e+03 6.397780e+03 1.853900e+04
4.014279e+03 5.064919e+03 1.856692e+04
3.513379e+03 3.774999e+03 1.859477e+04
2.685430e+03 2.683510e+03 1.862255e+04
1.935639e+03 1.917340e+03 1.865026e+04
1.501029e+03 1.494055e+03 1.867790e+04
1.481209e+03 1.363317e+03 1.870547e+04
1.847020e+03 1.496525e+03 1.873297e+04
2.429260e+03 1.922209e+03 1.876040e+04
3.305260e+03 2.687894e+03 1.878777e+04
4.215049e+03 3.766242e+03 1.881506e+04
5.282699e+03 5.014131e+03 1.884228e+04
6.233260e+03 6.255414e+03 1.886943e+04
7.256168e+03 7.365655e+03 1.889651e+04
7.935699e+03 8.271878e+03 1.892353e+04
8.575289e+03 8.924622e+03 1.895047e+04
8.834658e+03 9.265515e+03 1.897734e+04
8.831340e+03 9.198588e+03 1.900414e+04
8.300889e+03 8.541771e+03 1.903088e+04
6.939619e+03 7.116349e+03 1.905754e+04
4.851180e+03 5.272446e+03 1.908413e+04
3.428949e+03 3.904051e+03 1.911066e+04
3.355209e+03 3.426951e+03 1.913711e+04
4.270389e+03 3.814826e+03 1.916349e+04
5.601748e+03 4.912111e+03 1.918981e+04
6.581299e+03 6.001427e+03 1.921605e+04
7.135779e+03 6.099476e+03 1.924222e+04
6.738180e+03 5.149661e+03 1.926833e+04
5.717859e+03 3.782743e+03 1.929436e+04
4.054709e+03 2.642714e+03 1.932033e+04
2.699479e+03 1.992538e+03 1.934622e+04
2.229260e+03 1.796056e+03 1.937204e+04
2.565049e+03 2.010901e+03 1.939780e+04
3.393850e+03 2.706537e+03 1.942349e+04
4.639988e+03 3.990403e+03 1.944910e+04
6.060539e+03 5.769490e+03 1.947465e+04
7.567959e+03 7.684939e+03 1.950012e+04
9.110539e+03 9.423865e+03 1.952553e+04
1.023991e+04 1.088513e+04 1.955086e+04
1.146519e+04 1.209196e+04 1.957613e+04
1.231450e+04 1.308050e+04 1.960132e+04
1.314884e+04 1.389576e+04 1.962645e+04
1.388007e+04 1.457395e+04 1.965151e+04
1.458570e+04 1.514460e+04 1.967649e+04
1.511482e+04 1.562810e+04 1.970141e+04
1.570174e+04 1.603816e+04 1.972625e+04
1.599086e+04 1.639698e+04 1.975103e+04
1.628911e+04 1.670576e+04 1.977574e+04
1.664823e+04 1.697735e+04 1.980038e+04
1.686247e+04 1.721759e+04 1.982494e+04
1.709577e+04 1.743369e+04 1.984944e+04
1.720674e+04 1.762367e+04 1.987387e+04
