7.350000e+02 1.360263e+04 1.278989e+04 1.279411e+04 8.118412e-08
7.360000e+02 1.363153e+04 1.282654e+04 1.283077e+04 8.188808e-08
7.370000e+02 1.366593e+04 1.286313e+04 1.286738e+04 8.260143e-08
7.380000e+02 1.373871e+04 1.289967e+04 1.290392e+04 8.332432e-08
7.390000e+02 1.373895e+04 1.293614e+04 1.294041e+04 8.405687e-08
7.400000e+02 1.370654e+04 1.297256e+04 1.297684e+04 8.479937e-08
7.410000e+02 1.385484e+04 1.300891e+04 1.301320e+04 8.555200e-08
7.420000e+02 1.382047e+04 1.304521e+04 1.304951e+04 8.631480e-08
7.430000e+02 1.374940e+04 1.308145e+04 1.308577e+04 8.708799e-08
7.440000e+02 1.372994e+04 1.311763e+04 1.312196e+04 8.787182e-08
7.450000e+02 1.376137e+04 1.315375e+04 1.315809e+04 8.866645e-08
7.460000e+02 1.381154e+04 1.318547e+04 1.319417e+04 8.947214e-08
7.470000e+02 1.382994e+04 1.322146e+04 1.323018e+04 9.028904e-08
7.480000e+02 1.390172e+04 1.325739e+04 1.326614e+04 9.111737e-08
7.490000e+02 1.402908e+04 1.329327e+04 1.330204e+04 9.195739e-08
7.500000e+02 1.392604e+04 1.332909e+04 1.333788e+04 9.280927e-08
7.510000e+02 1.391862e+04 1.336485e+04 1.337367e+04 9.367324e-08
7.520000e+02 1.382409e+04 1.340055e+04 1.340939e+04 9.454955e-08
7.530000e+02 1.391190e+04 1.343619e+04 1.344505e+04 9.543845e-08
7.540000e+02 1.398582e+04 1.347177e+04 1.348066e+04 9.634013e-08
7.550000e+02 1.414457e+04 1.350729e+04 1.351621e+04 9.725492e-08
7.560000e+02 1.422910e+04 1.354276e+04 1.355170e+04 9.818299e-08
7.570000e+02 1.428868e+04 1.357817e+04 1.358713e+04 9.912466e-08
7.580000e+02 1.425001e+04 1.361351e+04 1.362250e+04 1.000802e-07
7.590000e+02 1.416762e+04 1.364880e+04 1.365781e+04 1.010498e-07
7.600000e+02 1.417695e+04 1.368403e+04 1.369306e+04 1.020339e-07
7.610000e+02 1.418708e+04 1.371921e+04 1.372826e+04 1.030326e-07
7.620000e+02 1.416114e+04 1.375432e+04 1.376339e+04 1.040464e-07
7.630000e+02 1.421444e+04 1.378937e+04 1.379847e+04 1.050754e-07
7.640000e+02 1.433834e+04 1.382437e+04 1.383349e+04 1.061200e-07
7.650000e+02 1.446762e+04 1.385931e+04 1.386845e+04 1.071806e-07
7.660000e+02 1.447161e+04 1.389419e+04 1.390335e+04 1.082574e-07
7.670000e+02 1.446364e+04 1.392901e+04 1.393820e+04 1.093508e-07
7.680000e+02 1.455026e+04 1.396377e+04 1.397298e+04 1.104611e-07
7.690000e+02 1.445594e+04 1.399847e+04 1.400771e+04 1.115888e-07
7.700000e+02 1.450298e+04 1.403312e+04 1.404238e+04 1.127340e-07
7.710000e+02 1.463950e+04 1.406770e+04 1.407698e+04 1.138973e-07
7.720000e+02 1.453582e+04 1.410223e+04 1.411153e+04 1.150790e-07
7.730000e+02 1.459535e+04 1.413670e+04 1.414602e+04 1.162795e-07
7.740000e+02 1.477786e+04 1.417111e+04 1.418046e+04 1.174991e-07
7.750000e+02 1.475852e+04 1.420546e+04 1.421483e+04 1.187384e-07
7.760000e+02 1.472551e+04 1.423975e+04 1.424915e+04 1.199977e-07
7.770000e+02 1.456954e+04 1.427398e+04 1.428340e+04 1.212776e-07
